1629, 63.493102296055085
1995, 70.84329905006378
1811, 68.6354129219725
362, 57.379283156643126
210, 61.2618444179814
116, 76.25033499411661
496, 66.960844556777
501, 82.08833902047985
1901, 69.08301490884519
1311, 52.973810399068284
1375, 51.501328691094685
179, 81.228844497815
1266, 63.59089097648252
1929, 76.77685798538583
1775, 82.12751765151143
59, 66.56673545605108
998, 56.85766205573463
95, 71.8070464684271
777, 59.786884494689374
842, 80.78692262004768
1946, 58.6895102774329
737, 77.93808378379289
1305, 57.11346379347658
457, 80.7535394902245
1578, 74.46512377304958
468, 76.3866397951208
303, 77.25804683685352
1836, 58.21059273302752
330, 55.35894096680485
1513, 74.79789861542855
1898, 71.04741218957753
473, 76.80236316121159
749, 59.71516899343176
906, 82.38955131508862
299, 78.49120526358344
1205, 62.05355426422315
1340, 65.54373957042588
550, 72.5530328086074
411, 54.15455053186277
361, 51.31325480274309
453, 81.25563373467811
339, 73.62218946867986
1715, 80.82219974037903
776, 56.17121892427704
343, 69.85144442921435
2070, 52.734582291454885
1588, 69.99949787209708
665, 80.34198880082462
1944, 62.57233814295141
1315, 64.26917310238439
309, 59.635232401588915
399, 60.905210406700576
1916, 75.24295673956144
429, 70.12368205682003
1049, 65.55478290351697
673, 79.41457346313021
581, 59.62362279510614
806, 68.07820159411204
117, 75.39507555830775
67, 78.17885179270019
649, 78.17603078327838
1479, 69.27337790337849
2049, 66.10189060218686
1688, 57.856312333323245
546, 73.08794629595165
1756, 80.41814157430764
1731, 59.030700404130364
1234, 62.11617121154043
1291, 71.5296636619644
770, 61.55083487272638
902, 84.03391876861785
718, 70.47534347188683
566, 69.7356182074301
977, 71.27140668055607
965, 73.3489494176634
658, 80.97327660817808
1040, 74.13210661593857
1482, 70.67539352892477
1369, 58.629796870134946
1381, 52.50411616938371
248, 59.99835286027411
46, 70.06999298577415
611, 76.5836618110129
966, 73.28517823535466
1444, 72.84620508452511
482, 71.08701061642327
1505, 79.02481412533373
1367, 61.42033352927588
1173, 73.54837226274753
1069, 79.71294156664727
1285, 73.46561701975386
1899, 74.68856979678569
85, 75.19025857474676
919, 80.03369822787178
535, 74.81470603376442
1642, 59.32877786960624
1262, 70.63082302750465
1647, 60.702951804062785
353, 54.95594718075509
897, 68.45758052080078
276, 76.65886232008472
160, 67.50661551807872
33, 76.70106882124256
972, 71.89938506789534
198, 71.5658689983478
10, 62.15546271277796
1395, 47.27777612852206
503, 80.54920758936547
1363, 64.67888179886994
192, 78.44033954189857
25, 75.35645801127762
865, 57.31624968787074
916, 80.63365339870782
817, 61.59295202493488
1120, 72.22231102158428
1064, 77.6890330590558
1902, 69.75537018351696
1759, 81.01816461977961
1528, 71.01144947353718
1690, 57.10201055741529
1908, 64.9536829289786
1123, 79.65610329511472
1782, 79.86035866514673
1112, 73.0587220878699
2027, 74.32597033406016
454, 80.52155288454728
1439, 73.79318170844219
892, 71.43614459750836
133, 71.81793518571625
1476, 66.2649503255744
1261, 72.04274770340834
616, 77.4119032568548
2071, 51.99741580343576
1013, 76.42668788322308
1156, 58.33380447608783
1702, 55.84402295124394
284, 73.97264437345001
452, 81.57507572580337
708, 74.74054916917456
1798, 61.958714522055175
672, 79.69376104837426
280, 75.5197210637777
847, 80.41928825062996
1151, 79.00000287732813
1402, 81.61312304753076
1914, 75.99785931957264
475, 75.05993647516831
1623, 66.4398634403237
1832, 61.192728451404406
1876, 69.61417189829113
104, 72.47413750818754
2019, 71.50124647899835
1236, 74.83912883464049
1650, 53.30080670135878
682, 60.722743308343524
12, 61.08677357917519
822, 80.92546125562718
1391, 53.242520724865045
1485, 70.29438754621933
1163, 54.9480682108928
820, 80.00737754383171
1324, 57.97741383615426
235, 62.20541101632401
1879, 74.20949263749293
432, 71.1604666971354
489, 70.06538470916409
398, 64.59043799408917
375, 76.62747258363854
997, 61.36839524848038
1087, 70.37874677696855
2045, 66.43649014623419
1169, 52.04867212930321
202, 68.32186837330907
831, 76.40595712258938
1852, 68.2536496744811
1244, 74.79564135041721
1989, 68.97377144262708
591, 59.22373522061395
2002, 67.2863876427619
1088, 68.49282642780507
1695, 51.19260399313914
1573, 50.82622861208809
1534, 70.50624415049923
1510, 75.21984595893571
1427, 62.45330166382672
1605, 59.14506656128596
1303, 60.883742860863386
1475, 69.12575265601102
917, 80.38028300762208
995, 61.29496024889825
1957, 60.7734605182421
493, 68.60479455451203
154, 74.72168805230902
17, 76.9366364174197
1612, 74.77544937339101
947, 80.19642337459464
425, 73.71169380360053
118, 75.39716337706238
1912, 76.48501288755224
1903, 68.14139106010563
1357, 70.76319235756304
584, 62.35229469111054
1014, 76.86935469762902
1325, 57.58262740313002
1110, 72.6228744608828
964, 74.25252879318403
1416, 71.27713576360689
2, 64.90155340604001
650, 78.80362678916076
2062, 58.52003249516164
334, 53.36998872743562
393, 65.94717764263032
805, 69.65789908344287
1646, 55.822686212663115
1106, 74.08892315481917
983, 72.98699795740255
528, 62.13448728938566
979, 77.72796324689646
883, 69.35275155083573
750, 58.69797706789593
1030, 76.93619608445086
444, 78.13110336788615
1744, 55.61408045312738
1238, 75.5318202226139
443, 76.55186097682936
1078, 73.57953643959036
1280, 70.03854607741879
167, 75.18620961509859
885, 70.61339119326936
1306, 59.692695399101126
227, 64.79306962683658
43, 69.76608516879368
677, 62.11891387668737
552, 71.14633554311558
925, 80.59307486364031
835, 79.41257763965658
1610, 76.09432431537438
1486, 69.90033498223748
403, 60.04184684406913
780, 53.62345373990066
762, 70.84042790157244
786, 67.43700451842605
281, 71.99278548420976
1268, 74.32355124786108
1963, 76.73571618898843
314, 59.58196434966471
430, 72.91555136601323
709, 76.86212406769477
1245, 75.10642785921405
2053, 67.81386352894941
1997, 71.1951427888963
592, 58.51984240608745
255, 55.29598065704544
484, 71.40161598626774
716, 70.17455513046633
1721, 70.10446630385434
295, 77.46839517026933
583, 59.669738952951754
458, 80.4094870695659
1487, 69.69030641100869
938, 67.18421192938689
177, 81.92460319750055
171, 73.23695529001033
1419, 67.50050761252567
97, 73.08869183744727
1635, 58.9282010800716
1536, 70.13746866307771
783, 53.43455004243572
2010, 74.14387156260781
545, 69.32903149618181
1662, 79.9219658145869
71, 76.95000205109928
1068, 76.93439636251887
1597, 66.9587418302938
1855, 65.84220974032382
2034, 68.75906129261764
1924, 73.7420961953483
1190, 73.34008435415353
911, 80.18679271587024
630, 59.14400558487335
588, 55.197668465893805
288, 73.37785737850933
1687, 58.0050893494891
1214, 54.85844131403924
2046, 65.34849692868471
272, 72.369765421195
1467, 74.42959688293232
713, 72.62740014937577
1326, 56.983912075593196
3, 64.52999890228571
191, 76.81951592099676
1393, 50.39845558914598
612, 75.27706031690872
845, 80.57070279571667
126, 73.40346910828357
1026, 77.46990667998529
1249, 72.28388687549602
1761, 79.62803323929555
247, 60.73542445375725
1860, 63.29402024701472
1024, 67.05816916859847
1063, 80.64228328147485
110, 68.98015993315973
621, 74.90284595351929
765, 68.82748190157469
1909, 65.42698867627631
1979, 72.03721765815162
729, 83.04055190716991
201, 68.16477639836155
1657, 79.98423411186411
462, 79.2408582279574
679, 61.408307061653986
465, 76.64699998830112
785, 53.59462324759657
1281, 67.82576947223214
967, 74.09648855040099
1070, 78.85504753667178
1246, 74.64848767965769
1840, 57.38936045818749
175, 72.04224682828034
184, 81.0305723279804
1457, 57.687345875941844
265, 75.01755880072982
725, 81.5394544226952
1388, 51.655756915217374
1785, 74.85922357843863
1617, 75.19840047375277
1863, 76.41266200191285
640, 48.115494802575476
1073, 74.51125463233521
1440, 73.27208258809512
298, 76.50548749962846
1009, 51.27440073008628
854, 65.55803818493403
1202, 58.90197112970401
1547, 72.30404538918695
344, 69.44564585325992
492, 68.59580848371243
1460, 57.52459695401241
740, 62.06515524711377
1498, 82.02024640609721
1071, 75.12258285201654
1889, 66.99391435834289
83, 75.35180852652107
275, 76.73224579822156
1174, 74.2916014221625
1645, 56.82302435365571
1316, 62.46528602518897
